2020-04-27 13:04:574 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:727 INFO  DashboardPage :67 - click on pim[[ChromeDriver: chrome on WINDOWS (16981cc59f26b73b383f798f9975a998)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-29 17:04:875 INFO  DashboardPage :72 - click on add btn [[ChromeDriver: chrome on WINDOWS (16981cc59f26b73b383f798f9975a998)] -> css selector: #btnAdd]
2020-04-29 17:04:915 INFO  DashboardPage :76 - get text add employee[[ChromeDriver: chrome on WINDOWS (16981cc59f26b73b383f798f9975a998)] -> css selector: div:nth-child(1) div:nth-child(3) div.box:nth-child(1) div.head > h1:nth-child(1)]
2020-04-29 17:04:478 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:511 INFO  Homepage :38 - enter user nameAdminto the field[[ChromeDriver: chrome on WINDOWS (b0d9d054d38fa072a35a6b3473858a9b)] -> xpath: //input[@id='txtUsername']]
2020-04-29 17:04:740 INFO  Homepage :43 - enter passwordadmin123to the field[[ChromeDriver: chrome on WINDOWS (b0d9d054d38fa072a35a6b3473858a9b)] -> xpath: //input[@id='txtPassword']]
2020-04-29 17:04:175 INFO  Homepage :48 - click on log in brnProxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-29 17:04:278 INFO  DashboardPage :67 - click on pim[[ChromeDriver: chrome on WINDOWS (b0d9d054d38fa072a35a6b3473858a9b)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-29 17:04:428 INFO  DashboardPage :72 - click on add btn [[ChromeDriver: chrome on WINDOWS (b0d9d054d38fa072a35a6b3473858a9b)] -> css selector: #btnAdd]
2020-04-29 17:04:27 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:344 INFO  Homepage :38 - enter user nameAdminto the field[[ChromeDriver: chrome on WINDOWS (6d074a1079846ec4df45079d6485cc66)] -> xpath: //input[@id='txtUsername']]
2020-04-29 17:04:596 INFO  Homepage :43 - enter passwordadmin123to the field[[ChromeDriver: chrome on WINDOWS (6d074a1079846ec4df45079d6485cc66)] -> xpath: //input[@id='txtPassword']]
2020-04-29 17:04:264 INFO  Homepage :48 - click on log in brnProxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-29 17:04:306 INFO  DashboardPage :49 - get welcome to admin text[[ChromeDriver: chrome on WINDOWS (6d074a1079846ec4df45079d6485cc66)] -> xpath: //a[@id='welcome']]
2020-04-29 17:04:778 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:564 INFO  Homepage :38 - enter user nameAdminto the field[[ChromeDriver: chrome on WINDOWS (9bb503b5f55e6a813555931b63b936c2)] -> xpath: //input[@id='txtUsername']]
2020-04-29 17:04:872 INFO  Homepage :43 - enter passwordadmin123to the field[[ChromeDriver: chrome on WINDOWS (9bb503b5f55e6a813555931b63b936c2)] -> xpath: //input[@id='txtPassword']]
2020-04-29 17:04:650 INFO  Homepage :48 - click on log in brnProxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-29 17:04:859 INFO  DashboardPage :56 - click on Welcome to admin[[ChromeDriver: chrome on WINDOWS (9bb503b5f55e6a813555931b63b936c2)] -> css selector: a.panelTrigger]
2020-04-29 17:04:835 INFO  DashboardPage :61 - click on log out Proxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Logout')]'
2020-04-29 17:04:880 INFO  Homepage :52 - get login panel text[[ChromeDriver: chrome on WINDOWS (9bb503b5f55e6a813555931b63b936c2)] -> xpath: //div[@id='logInPanelHeading']]
2020-04-29 17:04:975 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:991 INFO  Homepage :38 - enter user nameAdminto the field[[ChromeDriver: chrome on WINDOWS (cb8671f724b923a8d3634a6b43642008)] -> xpath: //input[@id='txtUsername']]
2020-04-29 17:04:161 INFO  Homepage :43 - enter passwordadmin123to the field[[ChromeDriver: chrome on WINDOWS (cb8671f724b923a8d3634a6b43642008)] -> xpath: //input[@id='txtPassword']]
2020-04-29 17:04:129 INFO  Homepage :48 - click on log in brnProxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-29 17:04:254 INFO  DashboardPage :67 - click on pim[[ChromeDriver: chrome on WINDOWS (cb8671f724b923a8d3634a6b43642008)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-29 17:04:390 INFO  DashboardPage :72 - click on add btn [[ChromeDriver: chrome on WINDOWS (cb8671f724b923a8d3634a6b43642008)] -> css selector: #btnAdd]
2020-04-29 17:04:450 INFO  DashboardPage :76 - get text add employee[[ChromeDriver: chrome on WINDOWS (cb8671f724b923a8d3634a6b43642008)] -> css selector: div:nth-child(1) div:nth-child(3) div.box:nth-child(1) div.head > h1:nth-child(1)]
2020-04-29 17:04:54 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 17:04:895 INFO  Homepage :38 - enter user nameAdminto the field[[ChromeDriver: chrome on WINDOWS (c517162729c80f068af05d77441ea690)] -> xpath: //input[@id='txtUsername']]
2020-04-29 17:04:197 INFO  Homepage :43 - enter passwordadmin123to the field[[ChromeDriver: chrome on WINDOWS (c517162729c80f068af05d77441ea690)] -> xpath: //input[@id='txtPassword']]
2020-04-29 17:04:794 INFO  Homepage :48 - click on log in brnProxy element for: DefaultElementLocator 'By.id: btnLogin'
2020-04-29 17:04:380 INFO  DashboardPage :67 - click on pim[[ChromeDriver: chrome on WINDOWS (c517162729c80f068af05d77441ea690)] -> xpath: //b[contains(text(),'PIM')]]
2020-04-29 17:04:269 INFO  DashboardPage :72 - click on add btn Proxy element for: DefaultElementLocator 'By.cssSelector: #btnAdd'
2020-04-29 17:04:457 INFO  DashboardPage :82 - enter first nameravito the field[[ChromeDriver: chrome on WINDOWS (c517162729c80f068af05d77441ea690)] -> xpath: //input[@id='firstName']]
2020-04-29 17:04:602 INFO  DashboardPage :87 - enter last namemakto the field[[ChromeDriver: chrome on WINDOWS (c517162729c80f068af05d77441ea690)] -> id: lastName]
2020-04-29 17:04:528 INFO  DashboardPage :92 - click on add btn[[ChromeDriver: chrome on WINDOWS (c517162729c80f068af05d77441ea690)] -> xpath: //input[@id='btnSave']]
